Property Name,Visits,Values Accumulated,Trial Number,Position Number 
Electric_company,245,19600,9180,12
Fleet_street,231,41580,9181,23
Conventry_street,244,53680,9182,27
Third_chance,204,204,9183,36
Old_kent,203,4060,9184,1
Euston,216,12960,9185,8
Maryleborne_station,222,55500,9186,15
Marlborough_street,224,31360,9187,18
Second_chance,280,280,9188,22
Picadilly,237,56880,9189,29
Bond_street,233,65240,9190,34
Income_Tax,215,430000,9191,4
White_hall,236,23600,9192,13
Bow_street,234,32760,9193,16
Second_chance,281,281,9194,22
Third_community_chest,227,227,9195,33
Mayfair,218,109000,9196,39
Old_kent,204,4080,9197,1
King_cross_station,230,57500,9198,5
Bow_street,235,32900,9199,16
Fleet_street,232,41760,9200,23
leicester_square,251,55220,9201,26
Water_works,254,20320,9202,28
Go,213,213,9203,0
The_angel_islington,238,14280,9204,6
Just_visiting,225,225,9205,10
Free_parking,264,264,9206,20
leicester_square,252,55440,9207,26
Liverpool_station,202,50500,9208,35
Income_Tax,216,432000,9209,4
Pall_mall,209,20900,9210,11
White_hall,237,23700,9211,13
Bow_street,236,33040,9212,16
Free_parking,265,265,9213,20
Water_works,255,20400,9214,28
Parklane,240,84000,9215,37
Pentoville,246,19680,9216,9
Marlborough_street,225,31500,9217,18
Go_to_jail,229,229,9218,30
Maryleborne_station,223,55750,9219,15
Strand,274,49320,9220,21
Oxford_street,239,62140,9221,32
Liverpool_station,203,50750,9222,35
Supertax,208,208000,9223,38
First_chance,197,197,9224,7
Marlborough_street,226,31640,9225,18
Transfalgar_square,239,47800,9226,24
Bond_street,234,65520,9227,34
Income_Tax,217,434000,9228,4
Just_visiting,226,226,9229,10
Electric_company,246,19680,9230,12
Strand,275,49500,9231,21
Fleet_street,233,41940,9232,23
leicester_square,253,55660,9233,26
Oxford_street,240,62400,9234,32
Liverpool_station,204,51000,9235,35
Mayfair,219,109500,9236,39
First_chance,198,198,9237,7
Second_community_chest,226,226,9238,17
leicester_square,254,55880,9239,26
Oxford_street,241,62660,9240,32
Supertax,209,209000,9241,38
King_cross_station,231,57750,9242,5
Just_visiting,227,227,9243,10
Northhumber,219,26280,9244,14
Transfalgar_square,240,48000,9245,24
Liverpool_station,205,51250,9246,35
Income_Tax,218,436000,9247,4
Bow_street,237,33180,9248,16
Free_parking,266,266,9249,20
Fenchchurch_station,246,61500,9250,25
Liverpool_station,206,51500,9251,35
King_cross_station,232,58000,9252,5
Northhumber,220,26400,9253,14
Second_community_chest,227,227,9254,17
Conventry_street,245,53900,9255,27
Liverpool_station,207,51750,9256,35
Income_Tax,219,438000,9257,4
Euston,217,13020,9258,8
White_hall,238,23800,9259,13
Second_chance,282,282,9260,22
Go_to_jail,230,230,9261,30
Vine_street,252,40320,9262,19
Fenchchurch_station,247,61750,9263,25
Picadilly,238,57120,9264,29
Parklane,241,84350,9265,37
The_angel_islington,239,14340,9266,6
Just_visiting,228,228,9267,10
Marlborough_street,227,31780,9268,18
Transfalgar_square,241,48200,9269,24
Regent_street,250,65000,9270,31
Liverpool_station,208,52000,9271,35
Old_kent,205,4100,9272,1
Pall_mall,210,21000,9273,11
Maryleborne_station,224,56000,9274,15
leicester_square,255,56100,9275,26
Parklane,242,84700,9276,37
The_angel_islington,240,14400,9277,6
Second_community_chest,228,228,9278,17
Water_works,256,20480,9279,28
Liverpool_station,209,52250,9280,35
First_community_chest,195,195,9281,2
Northhumber,221,26520,9282,14
Second_chance,283,283,9283,22
Third_community_chest,228,228,9284,33
Liverpool_station,210,52500,9285,35
White_chapel,205,8200,9286,3
The_angel_islington,241,14460,9287,6
White_hall,239,23900,9288,13
Bow_street,238,33320,9289,16
Vine_street,253,40480,9290,19
Transfalgar_square,242,48400,9291,24
Oxford_street,242,62920,9292,32
Old_kent,206,4120,9293,1
Electric_company,247,19760,9294,12
Bow_street,239,33460,9295,16
Strand,276,49680,9296,21
Oxford_street,243,63180,9297,32
Bond_street,235,65800,9298,34
The_angel_islington,242,14520,9299,6
Euston,218,13080,9300,8
Northhumber,222,26640,9301,14
Fleet_street,234,42120,9302,23
Third_community_chest,229,229,9303,33
Supertax,210,210000,9304,38
Pentoville,247,19760,9305,9
Free_parking,267,267,9306,20
Regent_street,251,65260,9307,31
White_chapel,206,8240,9308,3
The_angel_islington,243,14580,9309,6
Northhumber,223,26760,9310,14
Bow_street,240,33600,9311,16
leicester_square,256,56320,9312,26
Parklane,243,85050,9313,37
Pentoville,248,19840,9314,9
Marlborough_street,228,31920,9315,18
Picadilly,239,57360,9316,29
Bond_street,236,66080,9317,34
Old_kent,207,4140,9318,1
Pentoville,249,19920,9319,9
Free_parking,268,268,9320,20
leicester_square,257,56540,9321,26
Bond_street,237,66360,9322,34
Mayfair,220,110000,9323,39
Income_Tax,220,440000,9324,4
White_hall,240,24000,9325,13
Bow_street,241,33740,9326,16
Vine_street,254,40640,9327,19
Transfalgar_square,243,48600,9328,24
Third_community_chest,230,230,9329,33
Liverpool_station,211,52750,9330,35
Parklane,244,85400,9331,37
King_cross_station,233,58250,9332,5
Second_community_chest,229,229,9333,17
Free_parking,269,269,9334,20
Conventry_street,246,54120,9335,27
Third_chance,205,205,9336,36
King_cross_station,234,58500,9337,5
Pall_mall,211,21100,9338,11
Bow_street,242,33880,9339,16
Fleet_street,235,42300,9340,23
Third_community_chest,231,231,9341,33
Mayfair,221,110500,9342,39
Pall_mall,212,21200,9343,11
Bow_street,243,34020,9344,16
Vine_street,255,40800,9345,19
Second_chance,284,284,9346,22
Bond_street,238,66640,9347,34
Supertax,211,211000,9348,38
White_chapel,207,8280,9349,3
The_angel_islington,244,14640,9350,6
Just_visiting,229,229,9351,10
Second_community_chest,230,230,9352,17
Picadilly,240,57600,9353,29
Parklane,245,85750,9354,37
Old_kent,208,4160,9355,1
Pall_mall,213,21300,9356,11
Fleet_street,236,42480,9357,23
Oxford_street,244,63440,9358,32
Supertax,212,212000,9359,38
Old_kent,209,4180,9360,1
Pentoville,250,20000,9361,9
Vine_street,256,40960,9362,19
Go_to_jail,231,231,9363,30
Electric_company,248,19840,9364,12
Vine_street,257,41120,9365,19
Strand,277,49860,9366,21
Conventry_street,247,54340,9367,27
Regent_street,252,65520,9368,31
Old_kent,210,4200,9369,1
King_cross_station,235,58750,9370,5
Just_visiting,230,230,9371,10
Maryleborne_station,225,56250,9372,15
Second_community_chest,231,231,9373,17
Free_parking,270,270,9374,20
Fenchchurch_station,248,62000,9375,25
Conventry_street,248,54560,9376,27
Third_community_chest,232,232,9377,33
First_community_chest,196,196,9378,2
Northhumber,224,26880,9379,14
Second_community_chest,232,232,9380,17
Free_parking,271,271,9381,20
Water_works,257,20560,9382,28
Oxford_street,245,63700,9383,32
Supertax,213,213000,9384,38
First_chance,199,199,9385,7
Marlborough_street,229,32060,9386,18
Picadilly,241,57840,9387,29
Regent_street,253,65780,9388,31
Mayfair,222,111000,9389,39
King_cross_station,236,59000,9390,5
Euston,219,13140,9391,8
Pall_mall,214,21400,9392,11
White_hall,241,24100,9393,13
Vine_street,258,41280,9394,19
Picadilly,242,58080,9395,29
Oxford_street,246,63960,9396,32
Parklane,246,86100,9397,37
First_chance,200,200,9398,7
Maryleborne_station,226,56500,9399,15
Vine_street,259,41440,9400,19
Fenchchurch_station,249,62250,9401,25
Go_to_jail,232,232,9402,30
Northhumber,225,27000,9403,14
Second_community_chest,233,233,9404,17
Transfalgar_square,244,48800,9405,24
leicester_square,258,56760,9406,26
Third_chance,206,206,9407,36
Euston,220,13200,9408,8
Second_community_chest,234,234,9409,17
Free_parking,272,272,9410,20
Go_to_jail,233,233,9411,30
Maryleborne_station,227,56750,9412,15
Marlborough_street,230,32200,9413,18
Transfalgar_square,245,49000,9414,24
Liverpool_station,212,53000,9415,35
Income_Tax,221,442000,9416,4
Electric_company,249,19920,9417,12
Marlborough_street,231,32340,9418,18
Strand,278,50040,9419,21
Transfalgar_square,246,49200,9420,24
Water_works,258,20640,9421,28
Third_chance,207,207,9422,36
First_community_chest,197,197,9423,2
Income_Tax,222,444000,9424,4
Euston,221,13260,9425,8
Second_community_chest,235,235,9426,17
Second_chance,285,285,9427,22
Conventry_street,249,54780,9428,27
Parklane,247,86450,9429,37
White_chapel,208,8320,9430,3
White_hall,242,24200,9431,13
Maryleborne_station,228,57000,9432,15
Vine_street,260,41600,9433,19
Fleet_street,237,42660,9434,23
Liverpool_station,213,53250,9435,35
King_cross_station,237,59250,9436,5
Just_visiting,231,231,9437,10
White_hall,243,24300,9438,13
Marlborough_street,232,32480,9439,18
Water_works,259,20720,9440,28
Third_chance,208,208,9441,36
King_cross_station,238,59500,9442,5
Northhumber,226,27120,9443,14
Second_chance,286,286,9444,22
Oxford_street,247,64220,9445,32
Bond_street,239,66920,9446,34
King_cross_station,239,59750,9447,5
Electric_company,250,20000,9448,12
Vine_street,261,41760,9449,19
Second_chance,287,287,9450,22
Picadilly,243,58320,9451,29
Third_chance,209,209,9452,36
Income_Tax,223,446000,9453,4
First_chance,201,201,9454,7
Maryleborne_station,229,57250,9455,15
Transfalgar_square,247,49400,9456,24
Third_chance,210,210,9457,36
First_chance,202,202,9458,7
Pall_mall,215,21500,9459,11
Second_community_chest,236,236,9460,17
Free_parking,273,273,9461,20
Transfalgar_square,248,49600,9462,24
Conventry_street,250,55000,9463,27
Third_chance,211,211,9464,36
Mayfair,223,111500,9465,39
The_angel_islington,245,14700,9466,6
Pentoville,251,20080,9467,9
Northhumber,227,27240,9468,14
Transfalgar_square,249,49800,9469,24
Picadilly,244,58560,9470,29
Third_chance,212,212,9471,36
Supertax,214,214000,9472,38
Income_Tax,224,448000,9473,4
Euston,222,13320,9474,8
Free_parking,274,274,9475,20
Oxford_street,248,64480,9476,32
Bond_street,240,67200,9477,34
First_community_chest,198,198,9478,2
Pall_mall,216,21600,9479,11
Northhumber,228,27360,9480,14
Fenchchurch_station,250,62500,9481,25
Regent_street,254,66040,9482,31
Bond_street,241,67480,9483,34
Mayfair,224,112000,9484,39
The_angel_islington,246,14760,9485,6
Pall_mall,217,21700,9486,11
Strand,279,50220,9487,21
leicester_square,259,56980,9488,26
Picadilly,245,58800,9489,29
Bond_street,242,67760,9490,34
Parklane,248,86800,9491,37
Mayfair,225,112500,9492,39
White_chapel,209,8360,9493,3
Pentoville,252,20160,9494,9
Marlborough_street,233,32620,9495,18
Second_chance,288,288,9496,22
Go_to_jail,234,234,9497,30
Bow_street,244,34160,9498,16
Second_chance,289,289,9499,22
Regent_street,255,66300,9500,31
Supertax,215,215000,9501,38
The_angel_islington,247,14820,9502,6
Second_community_chest,237,237,9503,17
Fleet_street,238,42840,9504,23
Picadilly,246,59040,9505,29
Supertax,216,216000,9506,38
Pentoville,253,20240,9507,9
Vine_street,262,41920,9508,19
Picadilly,247,59280,9509,29
Liverpool_station,214,53500,9510,35
First_community_chest,199,199,9511,2
Northhumber,229,27480,9512,14
Marlborough_street,234,32760,9513,18
Second_chance,290,290,9514,22
Oxford_street,249,64740,9515,32
Third_chance,213,213,9516,36
Supertax,217,217000,9517,38
First_community_chest,200,200,9518,2
Pall_mall,218,21800,9519,11
Free_parking,275,275,9520,20
leicester_square,260,57200,9521,26
Regent_street,256,66560,9522,31
Old_kent,211,4220,9523,1
Just_visiting,232,232,9524,10
Free_parking,276,276,9525,20
Go_to_jail,235,235,9526,30
Maryleborne_station,230,57500,9527,15
Vine_street,263,42080,9528,19
Strand,280,50400,9529,21
Regent_street,257,66820,9530,31
Liverpool_station,215,53750,9531,35
Mayfair,226,113000,9532,39
The_angel_islington,248,14880,9533,6
Just_visiting,233,233,9534,10
Electric_company,251,20080,9535,12
Marlborough_street,235,32900,9536,18
Go_to_jail,236,236,9537,30
Vine_street,264,42240,9538,19
Transfalgar_square,250,50000,9539,24
Bond_street,243,68040,9540,34
King_cross_station,240,60000,9541,5
Euston,223,13380,9542,8
Vine_street,265,42400,9543,19
Regent_street,258,67080,9544,31
First_community_chest,201,201,9545,2
Electric_company,252,20160,9546,12
Second_chance,291,291,9547,22
Oxford_street,250,65000,9548,32
Bond_street,244,68320,9549,34
First_community_chest,202,202,9550,2
First_chance,203,203,9551,7
Pall_mall,219,21900,9552,11
Bow_street,245,34300,9553,16
Vine_street,266,42560,9554,19
Strand,281,50580,9555,21
Oxford_street,251,65260,9556,32
Income_Tax,225,450000,9557,4
Northhumber,230,27600,9558,14
Vine_street,267,42720,9559,19
leicester_square,261,57420,9560,26
Supertax,218,218000,9561,38
First_community_chest,203,203,9562,2
Pall_mall,220,22000,9563,11
Marlborough_street,236,33040,9564,18
Strand,282,50760,9565,21
Water_works,260,20800,9566,28
Go,214,214,9567,0
First_community_chest,204,204,9568,2
The_angel_islington,249,14940,9569,6
Northhumber,231,27720,9570,14
Free_parking,277,277,9571,20
Regent_street,259,67340,9572,31
Bond_street,245,68600,9573,34
King_cross_station,241,60250,9574,5
Pall_mall,221,22100,9575,11
Marlborough_street,237,33180,9576,18
Free_parking,278,278,9577,20
leicester_square,262,57640,9578,26
Oxford_street,252,65520,9579,32
Parklane,249,87150,9580,37
First_chance,204,204,9581,7
Pall_mall,222,22200,9582,11
White_hall,244,24400,9583,13
Bow_street,246,34440,9584,16
Free_parking,279,279,9585,20
Picadilly,248,59520,9586,29
Parklane,250,87500,9587,37
Euston,224,13440,9588,8
Electric_company,253,20240,9589,12
Bow_street,247,34580,9590,16
Fleet_street,239,43020,9591,23
leicester_square,263,57860,9592,26
Parklane,251,87850,9593,37
First_community_chest,205,205,9594,2
First_chance,205,205,9595,7
Marlborough_street,238,33320,9596,18
Picadilly,249,59760,9597,29
Supertax,219,219000,9598,38
Pentoville,254,20320,9599,9
White_hall,245,24500,9600,13
Transfalgar_square,251,50200,9601,24
Conventry_street,251,55220,9602,27
Picadilly,250,60000,9603,29
Regent_street,260,67600,9604,31
Supertax,220,220000,9605,38
Go,215,215,9606,0
Pentoville,255,20400,9607,9
Electric_company,254,20320,9608,12
Bow_street,248,34720,9609,16
Fenchchurch_station,251,62750,9610,25
Regent_street,261,67860,9611,31
Third_community_chest,233,233,9612,33
Liverpool_station,216,54000,9613,35
Go,216,216,9614,0
King_cross_station,242,60500,9615,5
Just_visiting,234,234,9616,10
Vine_street,268,42880,9617,19
Fleet_street,240,43200,9618,23
Third_community_chest,234,234,9619,33
Go,217,217,9620,0
First_chance,206,206,9621,7
Vine_street,269,43040,9622,19
Go_to_jail,237,237,9623,30
Second_community_chest,238,238,9624,17
Transfalgar_square,252,50400,9625,24
Regent_street,262,68120,9626,31
Bond_street,246,68880,9627,34
Income_Tax,226,452000,9628,4
Pall_mall,223,22300,9629,11
Northhumber,232,27840,9630,14
leicester_square,264,58080,9631,26
Oxford_street,253,65780,9632,32
Supertax,221,221000,9633,38
Go,218,218,9634,0
First_chance,207,207,9635,7
Marlborough_street,239,33460,9636,18
Second_chance,292,292,9637,22
Conventry_street,252,55440,9638,27
Supertax,222,222000,9639,38
Go,219,219,9640,0
The_angel_islington,250,15000,9641,6
Northhumber,233,27960,9642,14
Marlborough_street,240,33600,9643,18
Strand,283,50940,9644,21
Fenchchurch_station,252,63000,9645,25
Parklane,252,88200,9646,37
Euston,225,13500,9647,8
Northhumber,234,28080,9648,14
Fenchchurch_station,253,63250,9649,25
Bond_street,247,69160,9650,34
Third_chance,214,214,9651,36
King_cross_station,243,60750,9652,5
Pall_mall,224,22400,9653,11
Free_parking,280,280,9654,20
Conventry_street,253,55660,9655,27
Liverpool_station,217,54250,9656,35
Supertax,223,223000,9657,38
Old_kent,212,4240,9658,1
The_angel_islington,251,15060,9659,6
Pentoville,256,20480,9660,9
Northhumber,235,28200,9661,14
leicester_square,265,58300,9662,26
Picadilly,251,60240,9663,29
Third_community_chest,235,235,9664,33
Old_kent,213,4260,9665,1
The_angel_islington,252,15120,9666,6
White_hall,246,24600,9667,13
Marlborough_street,241,33740,9668,18
Picadilly,252,60480,9669,29
Bond_street,248,69440,9670,34
Income_Tax,227,454000,9671,4
Euston,226,13560,9672,8
Vine_street,270,43200,9673,19
Fleet_street,241,43380,9674,23
Bond_street,249,69720,9675,34
White_chapel,210,8400,9676,3
First_chance,208,208,9677,7
