Property Name,Visits,Values Accumulated,Trial Number,Position Number 
Second_community_chest,2320,2320,87170,17
Free_parking,2418,2418,87171,20
Regent_street,2359,613340,87172,31
Liverpool_station,2054,513500,87173,35
The_angel_islington,2036,122160,87174,6
Northhumber,2262,271440,87175,14
Transfalgar_square,2248,449600,87176,24
leicester_square,2343,515460,87177,26
Picadilly,2327,558480,87178,29
Liverpool_station,2055,513750,87179,35
Income_Tax,2063,4126000,87180,4
Northhumber,2263,271560,87181,14
Free_parking,2419,2419,87182,20
Second_chance,2423,2423,87183,22
Go_to_jail,2387,2387,87184,30
Electric_company,2257,180560,87185,12
Marlborough_street,2331,326340,87186,18
Second_chance,2424,2424,87187,22
Regent_street,2360,613600,87188,31
Mayfair,1978,989000,87189,39
Old_kent,1972,39440,87190,1
King_cross_station,2023,505750,87191,5
White_hall,2203,220300,87192,13
Fleet_street,2321,417780,87193,23
Conventry_street,2275,500500,87194,27
Mayfair,1979,989500,87195,39
Old_kent,1973,39460,87196,1
White_hall,2204,220400,87197,13
Second_community_chest,2321,2321,87198,17
Strand,2379,428220,87199,21
Fenchchurch_station,2305,576250,87200,25
Regent_street,2361,613860,87201,31
Old_kent,1974,39480,87202,1
White_hall,2205,220500,87203,13
Fleet_street,2322,417960,87204,23
Water_works,2393,191440,87205,28
Regent_street,2362,614120,87206,31
Supertax,1961,1961000,87207,38
Pentoville,2036,162880,87208,9
Maryleborne_station,2282,570500,87209,15
Fleet_street,2323,418140,87210,23
Liverpool_station,2056,514000,87211,35
Go,2063,2063,87212,0
The_angel_islington,2037,122220,87213,6
Euston,2001,120060,87214,8
Northhumber,2264,271680,87215,14
Transfalgar_square,2249,449800,87216,24
Bond_street,2115,592200,87217,34
The_angel_islington,2038,122280,87218,6
Just_visiting,2014,2014,87219,10
White_hall,2206,220600,87220,13
Fleet_street,2324,418320,87221,23
Oxford_street,2133,554580,87222,32
Third_chance,2139,2139,87223,36
First_community_chest,1892,1892,87224,2
Income_Tax,2064,4128000,87225,4
The_angel_islington,2039,122340,87226,6
Pentoville,2037,162960,87227,9
White_hall,2207,220700,87228,13
Free_parking,2420,2420,87229,20
Regent_street,2363,614380,87230,31
First_community_chest,1893,1893,87231,2
Northhumber,2265,271800,87232,14
Second_chance,2425,2425,87233,22
Third_community_chest,2141,2141,87234,33
Parklane,2095,733250,87235,37
Go,2064,2064,87236,0
The_angel_islington,2040,122400,87237,6
Northhumber,2266,271920,87238,14
Second_chance,2426,2426,87239,22
Oxford_street,2134,554840,87240,32
White_chapel,2044,81760,87241,3
White_hall,2208,220800,87242,13
Bow_street,2258,316120,87243,16
Fleet_street,2325,418500,87244,23
Bond_street,2116,592480,87245,34
King_cross_station,2024,506000,87246,5
Maryleborne_station,2283,570750,87247,15
Fenchchurch_station,2306,576500,87248,25
Water_works,2394,191520,87249,28
Third_community_chest,2142,2142,87250,33
First_community_chest,1894,1894,87251,2
Just_visiting,2015,2015,87252,10
Second_chance,2427,2427,87253,22
Transfalgar_square,2250,450000,87254,24
Third_chance,2140,2140,87255,36
Euston,2002,120120,87256,8
Marlborough_street,2332,326480,87257,18
Picadilly,2328,558720,87258,29
Third_community_chest,2143,2143,87259,33
Mayfair,1980,990000,87260,39
The_angel_islington,2041,122460,87261,6
Just_visiting,2016,2016,87262,10
Second_chance,2428,2428,87263,22
Third_community_chest,2144,2144,87264,33
Go,2065,2065,87265,0
King_cross_station,2025,506250,87266,5
Euston,2003,120180,87267,8
Electric_company,2258,180640,87268,12
Second_community_chest,2322,2322,87269,17
Free_parking,2421,2421,87270,20
Oxford_street,2135,555100,87271,32
Income_Tax,2065,4130000,87272,4
Bow_street,2259,316260,87273,16
Fleet_street,2326,418680,87274,23
leicester_square,2344,515680,87275,26
Water_works,2395,191600,87276,28
Bond_street,2117,592760,87277,34
Income_Tax,2066,4132000,87278,4
The_angel_islington,2042,122520,87279,6
White_hall,2209,220900,87280,13
Second_chance,2429,2429,87281,22
Third_community_chest,2145,2145,87282,33
Mayfair,1981,990500,87283,39
Euston,2004,120240,87284,8
White_hall,2210,221000,87285,13
Free_parking,2422,2422,87286,20
Transfalgar_square,2251,450200,87287,24
Liverpool_station,2057,514250,87288,35
Mayfair,1982,991000,87289,39
Just_visiting,2017,2017,87290,10
Second_chance,2430,2430,87291,22
Fenchchurch_station,2307,576750,87292,25
Water_works,2396,191680,87293,28
Go_to_jail,2388,2388,87294,30
Second_community_chest,2323,2323,87295,17
Fleet_street,2327,418860,87296,23
Liverpool_station,2058,514500,87297,35
First_chance,1966,1966,87298,7
White_hall,2211,221100,87299,13
Transfalgar_square,2252,450400,87300,24
Picadilly,2329,558960,87301,29
Liverpool_station,2059,514750,87302,35
First_community_chest,1895,1895,87303,2
King_cross_station,2026,506500,87304,5
White_hall,2212,221200,87305,13
Fleet_street,2328,419040,87306,23
Oxford_street,2136,555360,87307,32
Income_Tax,2067,4134000,87308,4
Just_visiting,2018,2018,87309,10
Bow_street,2260,316400,87310,16
Vine_street,2406,384960,87311,19
Second_chance,2431,2431,87312,22
Bond_street,2118,593040,87313,34
Supertax,1962,1962000,87314,38
Euston,2005,120300,87315,8
Bow_street,2261,316540,87316,16
Marlborough_street,2333,326620,87317,18
Picadilly,2330,559200,87318,29
Go,2066,2066,87319,0
Just_visiting,2019,2019,87320,10
Bow_street,2262,316680,87321,16
Fleet_street,2329,419220,87322,23
Picadilly,2331,559440,87323,29
Third_chance,2141,2141,87324,36
First_community_chest,1896,1896,87325,2
King_cross_station,2027,506750,87326,5
Northhumber,2267,272040,87327,14
Second_chance,2432,2432,87328,22
Oxford_street,2137,555620,87329,32
Bond_street,2119,593320,87330,34
Go,2067,2067,87331,0
First_chance,1967,1967,87332,7
Electric_company,2259,180720,87333,12
Fleet_street,2330,419400,87334,23
leicester_square,2345,515900,87335,26
Third_community_chest,2146,2146,87336,33
Go,2068,2068,87337,0
First_chance,1968,1968,87338,7
Just_visiting,2020,2020,87339,10
White_hall,2213,221300,87340,13
Vine_street,2407,385120,87341,19
Fleet_street,2331,419580,87342,23
Water_works,2397,191760,87343,28
Regent_street,2364,614640,87344,31
Go,2069,2069,87345,0
White_chapel,2045,81800,87346,3
White_hall,2214,221400,87347,13
Maryleborne_station,2284,571000,87348,15
Transfalgar_square,2253,450600,87349,24
Third_community_chest,2147,2147,87350,33
Parklane,2096,733600,87351,37
Income_Tax,2068,4136000,87352,4
Maryleborne_station,2285,571250,87353,15
Fenchchurch_station,2308,577000,87354,25
Regent_street,2365,614900,87355,31
Third_community_chest,2148,2148,87356,33
Mayfair,1983,991500,87357,39
The_angel_islington,2043,122580,87358,6
Pentoville,2038,163040,87359,9
Strand,2380,428400,87360,21
leicester_square,2346,516120,87361,26
Liverpool_station,2060,515000,87362,35
White_chapel,2046,81840,87363,3
Northhumber,2268,272160,87364,14
Second_chance,2433,2433,87365,22
Transfalgar_square,2254,450800,87366,24
Go_to_jail,2389,2389,87367,30
Electric_company,2260,180800,87368,12
Transfalgar_square,2255,451000,87369,24
leicester_square,2347,516340,87370,26
Liverpool_station,2061,515250,87371,35
First_community_chest,1897,1897,87372,2
Income_Tax,2069,4138000,87373,4
Maryleborne_station,2286,571500,87374,15
Fleet_street,2332,419760,87375,23
Regent_street,2366,615160,87376,31
Go,2070,2070,87377,0
Pall_mall,1987,198700,87378,11
Strand,2381,428580,87379,21
Transfalgar_square,2256,451200,87380,24
Water_works,2398,191840,87381,28
Go_to_jail,2390,2390,87382,30
Strand,2382,428760,87383,21
Fleet_street,2333,419940,87384,23
Picadilly,2332,559680,87385,29
Go,2071,2071,87386,0
Electric_company,2261,180880,87387,12
Marlborough_street,2334,326760,87388,18
Water_works,2399,191920,87389,28
Third_chance,2142,2142,87390,36
The_angel_islington,2044,122640,87391,6
Electric_company,2262,180960,87392,12
Bow_street,2263,316820,87393,16
Water_works,2400,192000,87394,28
Bond_street,2120,593600,87395,34
King_cross_station,2028,507000,87396,5
Second_community_chest,2324,2324,87397,17
Second_chance,2434,2434,87398,22
Water_works,2401,192080,87399,28
Oxford_street,2138,555880,87400,32
Bond_street,2121,593880,87401,34
Third_chance,2143,2143,87402,36
White_chapel,2047,81880,87403,3
Maryleborne_station,2287,571750,87404,15
Conventry_street,2276,500720,87405,27
Third_community_chest,2149,2149,87406,33
Liverpool_station,2062,515500,87407,35
First_community_chest,1898,1898,87408,2
First_chance,1969,1969,87409,7
Bow_street,2264,316960,87410,16
Conventry_street,2277,500940,87411,27
Oxford_street,2139,556140,87412,32
Income_Tax,2070,4140000,87413,4
Pall_mall,1988,198800,87414,11
Fleet_street,2334,420120,87415,23
Regent_street,2367,615420,87416,31
Third_chance,2144,2144,87417,36
Euston,2006,120360,87418,8
Electric_company,2263,181040,87419,12
Transfalgar_square,2257,451400,87420,24
leicester_square,2348,516560,87421,26
Picadilly,2333,559920,87422,29
Supertax,1963,1963000,87423,38
Go,2072,2072,87424,0
Pall_mall,1989,198900,87425,11
Second_community_chest,2325,2325,87426,17
Fenchchurch_station,2309,577250,87427,25
Regent_street,2368,615680,87428,31
Mayfair,1984,992000,87429,39
Pall_mall,1990,199000,87430,11
Marlborough_street,2335,326900,87431,18
Picadilly,2334,560160,87432,29
Go,2073,2073,87433,0
Electric_company,2264,181120,87434,12
Vine_street,2408,385280,87435,19
Strand,2383,428940,87436,21
Fenchchurch_station,2310,577500,87437,25
Third_chance,2145,2145,87438,36
First_community_chest,1899,1899,87439,2
White_hall,2215,221500,87440,13
Strand,2384,429120,87441,21
Regent_street,2369,615940,87442,31
Go,2074,2074,87443,0
Pall_mall,1991,199100,87444,11
Second_community_chest,2326,2326,87445,17
Free_parking,2423,2423,87446,20
Fleet_street,2335,420300,87447,23
Go_to_jail,2391,2391,87448,30
Strand,2385,429300,87449,21
Fenchchurch_station,2311,577750,87450,25
Bond_street,2122,594160,87451,34
Go,2075,2075,87452,0
Euston,2007,120420,87453,8
Free_parking,2424,2424,87454,20
Transfalgar_square,2258,451600,87455,24
leicester_square,2349,516780,87456,26
Go_to_jail,2392,2392,87457,30
Free_parking,2425,2425,87458,20
leicester_square,2350,517000,87459,26
Regent_street,2370,616200,87460,31
Go,2076,2076,87461,0
White_chapel,2048,81920,87462,3
The_angel_islington,2045,122700,87463,6
Pall_mall,1992,199200,87464,11
Fleet_street,2336,420480,87465,23
Conventry_street,2278,501160,87466,27
Picadilly,2335,560400,87467,29
Mayfair,1985,992500,87468,39
First_community_chest,1900,1900,87469,2
Income_Tax,2071,4142000,87470,4
Pall_mall,1993,199300,87471,11
Second_community_chest,2327,2327,87472,17
Water_works,2402,192160,87473,28
Oxford_street,2140,556400,87474,32
First_community_chest,1901,1901,87475,2
Pentoville,2039,163120,87476,9
Marlborough_street,2336,327040,87477,18
Fenchchurch_station,2312,578000,87478,25
Go_to_jail,2393,2393,87479,30
Maryleborne_station,2288,572000,87480,15
Second_community_chest,2328,2328,87481,17
Conventry_street,2279,501380,87482,27
Parklane,2097,733950,87483,37
Euston,2008,120480,87484,8
Electric_company,2265,181200,87485,12
Strand,2386,429480,87486,21
Transfalgar_square,2259,451800,87487,24
Third_community_chest,2150,2150,87488,33
Supertax,1964,1964000,87489,38
White_chapel,2049,81960,87490,3
Electric_company,2266,181280,87491,12
Second_chance,2435,2435,87492,22
Go_to_jail,2394,2394,87493,30
Strand,2387,429660,87494,21
Fleet_street,2337,420660,87495,23
Liverpool_station,2063,515750,87496,35
Mayfair,1986,993000,87497,39
First_community_chest,1902,1902,87498,2
White_hall,2216,221600,87499,13
Strand,2388,429840,87500,21
Third_community_chest,2151,2151,87501,33
Old_kent,1975,39500,87502,1
Euston,2009,120540,87503,8
Pall_mall,1994,199400,87504,11
White_hall,2217,221700,87505,13
Maryleborne_station,2289,572250,87506,15
Free_parking,2426,2426,87507,20
Transfalgar_square,2260,452000,87508,24
Picadilly,2336,560640,87509,29
Oxford_street,2141,556660,87510,32
Third_chance,2146,2146,87511,36
White_chapel,2050,82000,87512,3
The_angel_islington,2046,122760,87513,6
Maryleborne_station,2290,572500,87514,15
Transfalgar_square,2261,452200,87515,24
Bond_street,2123,594440,87516,34
Old_kent,1976,39520,87517,1
Euston,2010,120600,87518,8
Northhumber,2269,272280,87519,14
Fleet_street,2338,420840,87520,23
Oxford_street,2142,556920,87521,32
Bond_street,2124,594720,87522,34
Go,2077,2077,87523,0
Income_Tax,2072,4144000,87524,4
Pentoville,2040,163200,87525,9
Strand,2389,430020,87526,21
Regent_street,2371,616460,87527,31
First_community_chest,1903,1903,87528,2
Pall_mall,1995,199500,87529,11
Strand,2390,430200,87530,21
Oxford_street,2143,557180,87531,32
Go,2078,2078,87532,0
First_chance,1970,1970,87533,7
Electric_company,2267,181360,87534,12
Bow_street,2265,317100,87535,16
Fleet_street,2339,421020,87536,23
Picadilly,2337,560880,87537,29
Go,2079,2079,87538,0
Just_visiting,2021,2021,87539,10
White_hall,2218,221800,87540,13
Free_parking,2427,2427,87541,20
Fenchchurch_station,2313,578250,87542,25
Oxford_street,2144,557440,87543,32
First_community_chest,1904,1904,87544,2
Pentoville,2041,163280,87545,9
Strand,2391,430380,87546,21
leicester_square,2351,517220,87547,26
Go_to_jail,2395,2395,87548,30
Marlborough_street,2337,327180,87549,18
Transfalgar_square,2262,452400,87550,24
Oxford_street,2145,557700,87551,32
Old_kent,1977,39540,87552,1
Pentoville,2042,163360,87553,9
Second_community_chest,2329,2329,87554,17
Fleet_street,2340,421200,87555,23
Third_community_chest,2152,2152,87556,33
Liverpool_station,2064,516000,87557,35
First_chance,1971,1971,87558,7
Northhumber,2270,272400,87559,14
Fenchchurch_station,2314,578500,87560,25
Oxford_street,2146,557960,87561,32
Parklane,2098,734300,87562,37
Old_kent,1978,39560,87563,1
Euston,2011,120660,87564,8
Free_parking,2428,2428,87565,20
Fenchchurch_station,2315,578750,87566,25
Conventry_street,2280,501600,87567,27
Third_community_chest,2153,2153,87568,33
Parklane,2099,734650,87569,37
First_chance,1972,1972,87570,7
Pall_mall,1996,199600,87571,11
Second_chance,2436,2436,87572,22
Third_community_chest,2154,2154,87573,33
Liverpool_station,2065,516250,87574,35
Old_kent,1979,39580,87575,1
Income_Tax,2073,4146000,87576,4
The_angel_islington,2047,122820,87577,6
Bow_street,2266,317240,87578,16
Free_parking,2429,2429,87579,20
Water_works,2403,192240,87580,28
Oxford_street,2147,558220,87581,32
Income_Tax,2074,4148000,87582,4
Maryleborne_station,2291,572750,87583,15
leicester_square,2352,517440,87584,26
Regent_street,2372,616720,87585,31
Liverpool_station,2066,516500,87586,35
Parklane,2100,735000,87587,37
King_cross_station,2029,507250,87588,5
Bow_street,2267,317380,87589,16
Fleet_street,2341,421380,87590,23
Go_to_jail,2396,2396,87591,30
White_hall,2219,221900,87592,13
Marlborough_street,2338,327320,87593,18
Fenchchurch_station,2316,579000,87594,25
Oxford_street,2148,558480,87595,32
Parklane,2101,735350,87596,37
King_cross_station,2030,507500,87597,5
Bow_street,2268,317520,87598,16
Fleet_street,2342,421560,87599,23
Regent_street,2373,616980,87600,31
Supertax,1965,1965000,87601,38
First_community_chest,1905,1905,87602,2
Pall_mall,1997,199700,87603,11
White_hall,2220,222000,87604,13
Bow_street,2269,317660,87605,16
Fleet_street,2343,421740,87606,23
Conventry_street,2281,501820,87607,27
Bond_street,2125,595000,87608,34
Go,2080,2080,87609,0
Electric_company,2268,181440,87610,12
Fleet_street,2344,421920,87611,23
leicester_square,2353,517660,87612,26
Regent_street,2374,617240,87613,31
White_chapel,2051,82040,87614,3
King_cross_station,2031,507750,87615,5
Electric_company,2269,181520,87616,12
Strand,2392,430560,87617,21
Conventry_street,2282,502040,87618,27
Regent_street,2375,617500,87619,31
Mayfair,1987,993500,87620,39
King_cross_station,2032,508000,87621,5
